,adapt,adp_v,avg_rate,fast_trough_t,fast_trough_v,fi_fit_slope,first_isi,input_resistance,isi_cv,latency,mean_isi,median_isi,peak_t,peak_v,rheo_first_isi,rheobase_i,sag,stim_amp,tau,threshold_v,trough_t,trough_v,upstroke_downstroke_ratio,v_baseline,vm_for_sag,width
720845918,0.054126707016201016,-48.46875381469727,9.577524741938916,0.6030199999999999,-48.96875,0.11639352984995215,0.06274000000000003,119.06253546476364,0.18853793812247369,0.03854000000000002,0.11018,0.11424999999999995,0.6008199999999999,51.06250381469727,0.32226,110.0,0.059828542172908776,150.0,0.016694107293154414,-37.15625,0.6377999999999999,-52.50000381469727,3.718703037976632,-71.10155160086495,-86.15625762939453,0.0008799999999999918
720850177,0.06556237876761285,,9.000180003600073,0.6315999999999999,-51.96875381469727,0.1392885000557154,0.04878000000000005,128.28120589256287,0.2258223546269649,0.05241999999999991,0.10577750000000001,0.11103000000000007,0.6294200000000001,47.25000381469727,,100.0,0.01692529022693634,140.0,0.015603320345306568,-36.53125,0.66866,-53.37500381469727,3.1376007692457497,-76.70167541503906,-92.65625762939452,0.0008799999999999918
720850977,0.06446124763705115,,3.0000600012000245,0.8548600000000001,-40.93750381469727,0.09643050003857223,0.29694,138.74991238117218,0.06446124763705115,0.15955999999999992,0.3174,0.3174,0.8523200000000001,47.34375381469727,,100.0,0.05313510820269585,140.0,0.01518378698290128,-33.687503814697266,0.91966,-51.90625381469727,2.549785933544685,-76.15582071940105,-89.625,0.0008400000000001738
720856118,,,2.7073124509299618,0.6055200000000001,-49.25000381469727,0.09042000568535613,0.6046400000000001,112.18753457069396,0.0,0.04831999999999992,0.6046400000000001,0.6046400000000001,0.6032200000000001,49.53125,,140.0,0.055114880204200745,180.0,0.01868671641811665,-37.68750381469727,0.6655599999999999,-51.40625381469727,3.62647677982856,-69.63487788609096,-82.28125762939453,0.0009399999999999408
720856370,0.051806355701617963,,10.000200004000082,0.6888799999999999,-38.34375381469727,0.15223518430386093,0.045559999999999816,178.12484502792358,0.2024877925366328,0.05180000000000007,0.09751555555555556,0.10531999999999986,0.6859200000000001,30.1875,0.4500599999999999,59.99999618530274,0.02616976946592331,100.0,0.02157948375908356,-29.656251907348636,0.7357,-45.0,2.615131246591777,-62.8214471990412,-83.84375,0.0012199999999999989
720862326,0.3154167530817847,,5.000100002000041,0.6272199999999999,-42.00000381469727,0.05399687649530431,0.009339999999999904,44.375114142894745,0.5530238585368039,0.08054000000000006,0.2201,0.2884399999999999,0.62446,56.40625381469727,0.011379999999999946,350.0,0.10729613900184633,390.0,0.017845991716249343,-34.15625,0.6275,-42.1875,4.382383059917704,-71.35429969200722,-76.84375,0.0010599999999998386
720864605,0.0403486591734018,-51.40625381469727,14.000280005600116,0.67828,-52.12500381469727,0.17071769730257627,0.030359999999999943,124.37495589256287,0.18386698284355674,0.04966000000000004,0.07169692307692309,0.07742000000000004,0.67642,40.96875381469727,0.2334800000000001,59.99999618530274,0.021370630711317062,100.0,0.012575516220264208,-42.1875,0.73458,-58.21875,2.509263526494668,-80.66570599873859,-96.84375762939452,0.0007600000000000938
720871158,0.0610071143457496,,9.000180003600073,0.60422,-51.50000381469727,0.13357409572093673,0.05271999999999988,111.32817715406418,0.2122459938253997,0.04712000000000005,0.11411500000000001,0.12260000000000006,0.60216,53.00000381469727,,119.99999237060548,0.08902084082365036,160.0,0.014882837028576687,-39.21875381469727,0.6594399999999999,-54.84375381469727,3.6568620139564465,-71.7713404337565,-84.59375,0.0008599999999998609
720878801,,,1.0000200004000082,0.61436,-38.96875381469727,0.04578013638194844,,70.3125,,0.060699999999999976,,,0.61164,64.0,,300.0,0.0926765203475952,340.0,0.018002319593354268,-30.625,0.7015,-47.9375,3.6908414812285226,-71.50340557098389,-79.84375,0.0010200000000000207
721550181,0.0912223093857846,,5.000100002000041,0.6209600000000001,-50.15625,0.10071630874030613,0.12105999999999995,174.37487840652466,0.2968867459934124,0.05268000000000006,0.2045,0.2026,0.6186400000000001,45.78125,,80.0,0.04760495573282242,119.99999237060548,0.04093824118326258,-39.5,0.66598,-53.50000381469727,2.8229869370597322,-62.52068557739258,-81.90625,0.0008799999999999918
721571303,0.9634029217004492,,3.0000600012000245,0.5435399999999999,-47.03125381469727,0.09143040003657216,0.007240000000000134,91.25007688999176,0.9634029217004492,0.03143999999999991,0.19783000000000006,0.19783000000000006,0.5417399999999999,41.53125381469727,,260.0,0.026533864438533783,300.0,0.016843939208422934,-40.46875381469727,0.5437000000000001,-47.0625,2.9673949165991376,-68.63647206624347,-77.65625762939453,0.0009000000000001228
727397265,0.04532573383687615,-45.56250381469727,7.000140002800058,0.5727199999999999,-46.68750381469727,0.09989739543744852,0.09660000000000002,188.1251037120819,0.15175687129992707,0.07391999999999999,0.14284666666666668,0.15227999999999994,0.5707,39.96875,0.15827999999999998,90.0,0.11112736165523528,140.0,0.02421231171489247,-28.937501907348636,0.6150800000000001,-47.375,2.97052691361766,-69.79573631286621,-86.37500762939453,0.0007800000000000028
732048784,0.1150282416054737,,11.000220004400088,0.6540600000000001,-45.875,0.14714580005885827,0.008219999999999894,167.96875,0.42842428362096296,0.05546000000000007,0.08719199999999999,0.10131,0.6519199999999999,45.90625381469727,0.014280000000000069,70.0,0.05883017927408218,110.0,0.024740690986313627,-37.0,0.65418,-45.90625381469727,2.8347495559637794,-70.57179190895774,-90.09375762939452,0.00091999999999981
732056449,,,1.0000200004000082,0.6785800000000001,-37.0,0.06071550002428616,,78.28132063150406,,0.12475999999999997,,,0.67638,57.03125,,220.0,0.07931347191333771,260.0,0.017498045172935597,-25.875001907348636,0.7504200000000001,-39.875,2.993378403777194,-59.27201957702637,-67.90625,0.00103999999999993
732063466,0.2749566810203081,,6.000120002400049,0.66998,-42.09375381469727,0.07842262126364323,0.006420000000000092,88.90625089406967,0.7766459395078058,0.08245999999999998,0.15651600000000002,0.23916000000000004,0.6681199999999999,50.62500381469727,0.007719999999999948,160.0,0.038267124444246285,200.0,0.01867463935580521,-32.15625,0.67008,-42.1875,2.972800222834385,-70.50379889351981,-80.28125,0.0008799999999999918
732080894,,,2.0000400008000163,0.7292799999999999,-40.15625381469727,0.04099607580219282,0.00990000000000002,55.781248956918716,0.0,0.08197999999999994,0.00990000000000002,0.00990000000000002,0.7264999999999999,53.53125,,239.9999847412109,0.07764982432126999,280.0,0.020408831711457118,-29.03125,0.8168599999999999,-48.03125,3.366250450981288,-63.51775152033026,-69.96875,0.00103999999999993
732089282,0.1438401238109248,,11.000220004400088,0.5954599999999999,-43.34375381469727,0.08232923207996788,0.009880000000000113,149.68737959861755,0.5795838064973909,0.04391999999999996,0.08541599999999999,0.10130000000000006,0.5919399999999999,51.125,0.010539999999999994,59.99999618530274,0.0970698818564415,100.0,0.03016749034766542,-39.25,0.5959399999999999,-43.53125,4.588876247667273,-66.32506103515625,-85.5,0.0014600000000000168
732091953,0.13680355628094382,,10.000200004000082,0.64354,-42.65625,0.11256149076390964,0.009220000000000006,96.56264632940292,0.4538786055206533,0.0630599999999999,0.1010977777777778,0.11914000000000002,0.6415,53.37500381469727,0.013060000000000072,110.0,0.06426778435707092,150.0,0.0213699888443654,-33.468753814697266,0.6436599999999999,-42.84375,3.4666165919010523,-67.76690743186258,-80.34375,0.0008799999999999918
732096147,0.21660047347161884,,6.000120002400049,0.8469199999999999,-51.125,0.10938995405573608,0.019120000000000026,104.53116893768309,0.443593545884964,0.08735999999999987,0.14294400000000002,0.16268000000000016,0.8446600000000001,46.78125381469727,,90.0,0.035177718847990036,130.0,0.02389594775671468,-38.71875381469727,0.9300799999999999,-56.50000381469727,3.695454904544991,-75.42331250508627,-89.21875,0.0009799999999999807
732101774,,,2.0000400008000163,0.6592,-35.15625,0.025714800010285917,0.014539999999999997,54.375018924474716,0.0,0.08549999999999991,0.014539999999999997,0.014539999999999997,0.6563399999999999,63.21875,0.02503999999999995,260.0,0.2398746311664581,300.0,0.019670031143403655,-26.28125,0.6595,-35.375003814697266,4.216609846122489,-55.164990938626794,-60.90625381469727,0.0011199999999997876
732113372,0.3259725475455201,,6.000120002400049,0.6997,-43.75000381469727,0.07721893724854602,0.007620000000000181,92.34374761581421,0.7325998650907657,0.0771599999999999,0.15230400000000005,0.2329399999999999,0.6975800000000001,49.50000381469727,0.008899999999999908,130.0,0.062045522034168236,170.0,0.023043749082979962,-31.90625,0.6997399999999999,-43.81250381469727,3.035342653801989,-66.59397315979004,-77.34375762939453,0.0009799999999999807
732127678,0.13706419264374073,,9.000180003600073,0.6591,-48.5,0.10409690861471736,0.012700000000000156,176.5626072883606,0.3756884890784325,0.05831999999999993,0.10475250000000001,0.12272999999999999,0.6568799999999999,52.15625,0.6060800000000001,59.99999618530274,0.031178973615169525,100.0,0.028530476229455006,-37.34375,0.6593800000000001,-48.75000381469727,3.3542394094886974,-68.83261566162109,-89.96875762939453,0.0009799999999999807
732150069,0.13506332808399454,,10.000200004000082,0.75942,-34.46875,0.10156724735540304,0.009399999999999851,85.31264960765839,0.3938202134689001,0.07288000000000006,0.09959777777777776,0.11725999999999992,0.75726,55.90625,0.022540000000000004,110.0,0.0074141365475952625,150.0,0.01872964114113316,-23.187501907348636,0.7595000000000001,-34.53125,2.816268474422208,-63.08075586954752,-73.25,0.00091999999999981
732159495,0.030055621058553438,,14.000280005600116,0.5635399999999999,-53.37500381469727,0.17370477406507484,0.03376000000000001,229.5311987400055,0.19178586694969926,0.03733999999999993,0.0698123076923077,0.07298000000000003,0.5614399999999999,37.84375381469727,0.0959000000000001,40.0,0.037581853568553925,80.0,0.02993468382865165,-41.53125381469727,0.5638399999999999,-53.4375,3.002293913829193,-62.88603146870932,-91.68750762939452,0.0009799999999999807
732170615,,,2.0000400008000163,0.6258199999999999,-46.28125381469727,0.028954769068373076,0.02680000000000016,92.6561802625656,0.0,0.062279999999999884,0.02680000000000016,0.02680000000000016,0.62354,58.25000381469727,,249.9999847412109,0.20449672639369965,300.0,0.018502437195116468,-31.156251907348636,0.7021599999999999,-50.25,3.8641903347074753,-61.17098035310444,-67.87500762939453,0.00095999999999985
732197499,0.14695825112498612,,10.000200004000082,0.5793599999999999,-48.96875,0.1157166099724835,0.01107999999999998,127.65613198280334,0.44541807656585664,0.03868000000000005,0.09901777777777776,0.12124,0.5764199999999999,51.75000381469727,0.012499999999999956,80.0,0.13627833127975464,119.99999237060548,0.024185494451403774,-39.46875,0.5797399999999999,-49.15625381469727,4.73157218959558,-63.705975426567925,-78.5,0.00116000000000005
732204556,,,2.0000400008000163,0.55928,-46.46875381469727,0.057544254333362514,0.021940000000000067,75.31257718801498,0.0,0.03976000000000002,0.021940000000000067,0.021940000000000067,0.5566599999999999,52.06250381469727,,280.0,0.19589900970458984,320.0,0.018919778431109424,-34.4375,0.55928,-46.46875381469727,3.5332222825253696,-64.68913383483887,-73.09375762939453,0.001060000000000061
732477523,0.08753877126696652,,9.000180003600073,0.6983600000000001,-49.96875381469727,0.09714481037767353,0.03079999999999994,144.68760788440702,0.2711958076174921,0.07386000000000004,0.1058,0.11696000000000005,0.696,47.84375,0.41553999999999996,90.0,0.018697747960686684,130.0,0.02706975274067238,-35.0,0.7775799999999999,-50.78125381469727,3.0378755323823854,-74.61488800048828,-91.84375762939452,0.00103999999999993
732765359,0.21067609911686,,7.000140002800058,0.7557,-48.03125,0.10543688950764303,0.014140000000000041,185.00003218650815,0.5445836874965424,0.07291999999999987,0.13471000000000002,0.1708900000000001,0.75302,50.28125381469727,,59.99999618530274,0.024942740797996518,100.0,0.03652325876879114,-36.21875,0.8993199999999999,-51.06250381469727,4.146019171409741,-67.46074358622235,-89.15625762939453,0.0011200000000000099
732773465,,,1.0000200004000082,0.6996399999999999,-48.5,0.05485891708355495,,50.93749985098839,,0.08718000000000004,,,0.6974600000000001,50.28125381469727,,180.0,0.11799374967813492,220.0,0.026839115333710847,-35.687503814697266,0.7971600000000001,-54.21875381469727,3.448848018889201,-65.64748128255208,-72.21875,0.0009400000000001627
732782649,0.1806844892407421,,8.000160003200065,0.78932,-53.125,0.10125203345684526,0.007060000000000065,136.40624284744266,0.6129928704611669,0.10309999999999996,0.11006285714285714,0.14276,0.78704,26.500001907348636,0.009279999999999957,80.0,0.006418972741812468,119.99999237060548,0.033369699584740585,-43.40625,0.7895800000000001,-53.28125,3.0574123193217053,-80.7291374206543,-99.71875762939452,0.0011400000000001411
732791579,0.5477746956966667,,4.000080001600033,0.6658200000000001,-41.46875,0.04723624010444028,0.009059999999999846,42.34374687075615,0.7065358392103603,0.09234000000000007,0.28098666666666666,0.3564400000000001,0.6633,48.5,0.010740000000000194,180.0,0.1053532063961029,220.0,0.022002022397409702,-32.21875,0.6660200000000001,-41.59375381469727,3.4097483061624136,-66.68600514729819,-72.68750762939453,0.001000000000000112
737089555,0.07039962657454325,,7.000140002800058,0.73256,-51.162498474121094,0.11500230796165467,0.08074000000000002,208.7499499320984,0.2072569745668127,0.08218000000000003,0.1347033333333333,0.14651999999999993,0.7296600000000001,43.037498474121094,0.4551799999999999,59.99999618530274,0.04460782185196877,100.0,0.04925013248641453,-29.70000076293945,0.73312,-51.4312515258789,2.609862510565672,-60.566001415252686,-76.76874542236328,0.0011999999999999786
737133884,0.03732404165224654,,7.000140002800058,1.2967799999999998,-54.98125457763672,0.1300026000520011,0.11612,156.71882033348083,0.1173894244118354,0.09750000000000003,0.14714333333333332,0.15053999999999995,1.29464,42.48750305175781,,110.0,0.043123859912157066,150.0,0.03558271714751162,-34.54375457763672,1.29706,-55.1187515258789,2.986246486325435,-68.43446063995361,-79.57500457763672,0.000920000000000032
737134157,,,1.0000200004000082,0.72416,-44.24374771118164,1.0294305075280259e-18,,100.93745589256287,,0.10248000000000003,,,0.72102,49.24374771118164,,150.0,0.11341038346290587,190.0,0.040629912946050166,-25.875001907348636,0.79876,-49.1187515258789,3.3529597679631946,-62.09425874189897,-69.94999694824219,0.0012400000000000186
737158657,,,2.0000400008000163,0.7225600000000001,-43.98750305175781,0.019149319156595908,0.016800000000000037,81.8750336766243,0.0,0.07142000000000004,0.016800000000000037,0.016800000000000037,0.7194200000000001,53.0562515258789,,130.0,0.046757429838180535,170.0,0.02679692550752043,-30.70000076293945,0.8620399999999999,-52.443748474121094,4.353799960135117,-64.32596931457519,-70.76875305175781,0.0011999999999999786
737192130,0.019672195697047267,,11.000220004400088,0.7418399999999999,-57.29375457763672,0.21250427313259046,0.06180000000000008,252.96878814697263,0.113162419667674,0.08514,0.083924,0.08702000000000004,0.74,38.28750228881836,0.25549999999999984,59.99999618530274,0.01288484688848257,100.0,0.05549434003220383,-37.89374923706055,0.74216,-57.53125381469727,2.4586779635671814,-70.62948880876813,-92.1750030517578,0.0007800000000000028
737279230,0.0980576465012791,,7.000140002800058,0.69094,-52.63750076293945,0.14000280005600108,0.07011999999999996,155.62514960765841,0.26570855272810456,0.08962000000000002,0.14835999999999994,0.15997000000000006,0.6889000000000001,45.43124771118164,,140.0,0.0408463254570961,180.0,0.03235826747617188,-32.387500762939446,0.6913,-52.85625076293945,2.707564758316266,-77.30866718292236,-89.41875457763672,0.0008400000000000629
737279366,,,2.0000400008000163,0.68284,-50.80000305175781,0.06524379910231004,0.01759999999999995,132.6562762260437,0.0,0.07998000000000005,0.01759999999999995,0.01759999999999995,0.67962,35.60625457763672,,70.0,0.09510166943073273,110.0,0.026544423813436285,-36.39999771118164,0.68328,-50.8687515258789,3.2815089572160363,-63.27303595291941,-72.85000610351562,0.0012400000000000186
737293981,0.22645257628240814,,7.000140002800058,0.78158,-42.78125381469727,0.1200023960424888,0.02281999999999995,314.9997591972351,0.9914097335282268,0.07476000000000005,0.15163666666666667,0.06435999999999997,0.77552,55.53125381469727,0.034540000000000015,29.99999809265137,0.055989649146795266,70.0,0.05405314562571942,-30.681251525878906,0.78376,-43.57500457763672,6.679956463565237,-63.23790550231934,-87.0687484741211,0.0018599999999999726
737294116,0.053602008122257724,,6.000120002400049,0.78088,-53.8375015258789,0.11912002945941272,0.12627999999999995,145.31268179416656,0.15516796416136833,0.09918000000000003,0.17641600000000002,0.19432000000000005,0.7785,45.26250457763672,,130.0,0.05169817805290222,170.0,0.04266968754206588,-33.831249237060554,0.7811,-53.91875457763672,3.3370277544555735,-69.30538601345485,-80.47500610351562,0.0009600000000000721
737404146,0.14653096422031472,,5.000100002000041,0.75638,-55.72500228881836,0.10948493683224322,0.10721999999999997,143.74999701976773,0.29576750420987324,0.10102,0.20770500000000003,0.22946999999999995,0.75426,41.39374923706055,,119.99999237060548,0.044694166630506516,160.0,0.040220346395080174,-29.900001525878906,0.75668,-55.90625,2.4100266298461697,-70.33098008897569,-81.0625,0.0009000000000000119
737424303,,,2.0000400008000163,0.62956,-50.56875228881836,0.05343617925287795,0.04724000000000006,106.24999552965164,0.0,0.0827,0.04724000000000006,0.04724000000000006,0.62642,53.00000381469727,,110.0,0.052412059158086784,150.0,0.02954179348399158,-38.74374771118164,0.63,-50.79375076293945,4.827378999194593,-67.7478515625,-74.9749984741211,0.00116000000000005
737795966,0.2837806484601874,,7.000140002800058,0.6206,-47.09375381469727,0.11500230004600093,0.0063000000000000824,99.37476366758348,1.253086731137581,0.058039999999999974,0.11853,0.02359,0.6184000000000001,49.76875305175781,0.007879999999999998,90.0,0.12252990156412125,130.0,0.024308905734506992,-39.243751525878906,0.62078,-47.18750381469727,4.778903894486269,-63.85912036895752,-71.33124542236328,0.0009000000000000119
737820466,,,1.0000200004000082,0.65268,-45.51875305175781,0.01500030115043141,,124.21855330467224,,0.06982000000000001,,,0.65062,41.50000381469727,,190.0,0.01409801281988621,230.0,0.026327482770794244,-33.781253814697266,0.69508,-52.05624771118164,2.322993673094698,-77.58611488342284,-86.91874694824219,0.0007800000000000028
737988336,,,2.0000400008000163,0.6204000000000001,-36.6875,0.003133965813219396,0.010340000000000016,124.68718737363815,0.0,0.07135999999999998,0.010340000000000016,0.010340000000000016,0.6177600000000001,60.47500228881836,0.016220000000000012,140.0,0.062475129961967475,190.0,0.02329612443112754,-27.275001525878906,0.62054,-36.79999923706055,4.139189219252947,-63.12165419260661,-71.29374694824219,0.0009399999999999408
738027231,0.0763998073257482,,16.00032000640013,0.76536,-60.7750015258789,0.28000560507120664,0.011359999999999926,352.4150252342224,0.5262287119332617,0.05922000000000005,0.06030399999999999,0.05085999999999991,0.7618400000000001,34.406253814697266,0.019420000000000104,20.0,0.03308745101094246,59.99999618530274,0.050831328264711116,-49.83125305175781,0.76618,-61.06875228881836,4.179730786295746,-77.23057250976562,-102.6125030517578,0.0012800000000000589
750842165,0.2668387281230557,,6.000120002400049,1.0218999999999998,-61.53750228881836,0.10331698288394577,0.01922000000000001,162.49999403953552,0.6257791849618608,0.07528000000000001,0.15881999999999996,0.22566,1.0186600000000001,36.33749771118164,,40.0,0.16391044855117798,90.0,0.04572697236038414,-47.61250305175781,1.16196,-63.79999923706055,4.2841669936594124,-70.45389615572415,-81.96875762939453,0.0014199999999999768
750844610,0.028490633305259038,-46.63125228881836,11.000220004400088,0.6159,-48.09375,0.1950039000780016,0.057400000000000014,169.37483847141266,0.13039435831549254,0.04120000000000002,0.091866,0.09585,0.6136400000000001,48.20000457763672,0.5875199999999998,90.0,0.13013224303722382,130.0,0.015954958361160388,-34.28125,0.6632,-50.63750076293945,2.9986745604886096,-67.13443088531494,-79.3499984741211,0.0009400000000000519
758285403,0.021821507035493345,,14.000280005600116,0.96172,-54.1812515258789,0.2872397807290637,0.04581999999999997,207.4998766183853,0.1331920931013559,0.049680000000000064,0.0724353846153846,0.07634000000000007,0.9597,40.59375,,40.0,0.025230761617422104,80.0,0.01694512525922455,-39.58124923706055,0.99814,-58.58125305175781,2.8407403974406926,-73.59320297241213,-90.1812515258789,0.0008200000000000429
758286194,0.06529395231428142,,11.000220004400088,0.7139,-48.25625228881836,0.2362116014381109,0.027139999999999945,124.06272441148758,0.2342862030776608,0.05234000000000005,0.08607599999999997,0.09111000000000002,0.7118399999999999,51.26875305175781,,119.99999237060548,0.06688447296619415,160.0,0.015900030923074734,-38.34375381469727,0.77088,-51.48125457763672,3.2845028029436287,-72.38177744547527,-81.40000915527344,0.0009000000000000119
758287531,0.05229324650402999,,10.000200004000082,0.6529,-47.568748474121094,0.17000340006800138,0.04803999999999997,128.90625,0.20828720588371427,0.05710000000000004,0.09800888888888888,0.10570000000000013,0.6505,56.11250305175781,0.5452399999999998,110.0,0.07147975265979767,150.0,0.018172041289489682,-34.299999237060554,0.6532,-47.76875305175781,3.556971270491297,-71.92281913757323,-81.93125915527344,0.0010000000000000009
758294434,0.06087336017576413,,8.000160003200065,0.73488,-35.83749771118164,0.14000279700417953,0.07247999999999999,115.7810166478157,0.18839767565285195,0.08106000000000002,0.1285285714285714,0.1361,0.73236,49.25000381469727,0.5063799999999998,100.0,0.007642071694135666,140.0,0.016977991257243016,-25.31875038146973,0.79576,-41.0,2.6867093240194806,-67.06364154815674,-76.79999542236328,0.0010200000000000207
758303274,0.02856516239563502,,11.000220004400088,0.7538400000000001,-42.787498474121094,0.230004600092002,0.059560000000000064,95.93753516674042,0.13520238967308265,0.06938,0.09276199999999997,0.09605000000000002,0.7513,61.20000457763672,0.3745,110.0,0.0279869232326746,150.0,0.014094976444257869,-29.90625,0.80592,-46.34375,3.1450441506241686,-72.95741748809814,-81.76875305175781,0.000920000000000032
758305325,0.08732610696689054,,11.000220004400088,0.69524,-50.66250228881836,0.20345979273797146,0.023299999999999987,305.21467328071594,0.3301292904933932,0.03876000000000002,0.090206,0.10323000000000004,0.69084,45.32500457763672,0.06144000000000005,10.0,0.0976923257112503,50.0,0.03637448548526232,-35.10000228881836,0.6963400000000001,-50.912498474121094,4.7198201955228685,-60.50490166159237,-90.95624542236328,0.0013199999999999876
758306827,0.050285808455346366,,12.000240004800098,0.6715,-49.50000381469727,0.245004900098002,0.032220000000000026,135.46885550022122,0.19833289873796325,0.04820000000000002,0.07946545454545452,0.08360000000000001,0.6692400000000001,46.73750305175781,,90.0,0.06262087821960449,130.0,0.015335914013408357,-36.95624923706055,0.7390399999999999,-51.38750457763672,3.414788108116792,-70.35963916778564,-80.9312515258789,0.0009799999999999807
758311049,0.4992424422347065,,4.000080001600033,0.60182,-49.53750228881836,0.0813100374157014,0.012000000000000009,96.87480330467224,0.6623973703405958,0.04878000000000005,0.13491333333333333,0.17089999999999994,0.59914,51.13125228881836,,130.0,0.05680525302886962,180.0,0.018363334593749545,-40.631248474121094,0.75102,-50.5625,3.5731868254470216,-71.0415906906128,-78.84375,0.0011200000000000099
758311336,0.08737887406002426,,6.000120002400049,0.62458,-46.5875015258789,0.12500248383721432,0.10741999999999996,135.00003516674042,0.2106075082820052,0.04710000000000003,0.170336,0.17655999999999994,0.6219600000000001,44.45624923706055,,119.99999237060548,0.0614638663828373,160.0,0.01898311766704577,-36.01875305175781,0.6751,-51.85000228881836,3.2582584489483395,-70.31723690032959,-79.82499694824219,0.0010000000000000009
758312441,0.08014654130343264,,9.000180003600073,0.71838,-44.11249923706055,0.1850036949717419,0.04081999999999997,317.70527362823486,0.2636666113409881,0.036640000000000006,0.11769749999999997,0.13159999999999988,0.71446,55.60000228881836,,29.99999809265137,0.10025542974472046,70.0,0.03234045701189983,-32.16249847412109,0.7862399999999999,-50.46249771118164,4.218710707416123,-59.833459309169214,-84.75000762939453,0.0012400000000000186
758319694,0.03670149403395688,,12.000240004800098,0.6675800000000001,-53.26875305175781,0.2276641162147857,0.03913999999999995,142.8125351667404,0.17895632181171206,0.042100000000000026,0.08021636363636363,0.08304,0.6655,48.32500076293945,0.5528799999999998,100.0,0.014149069786071776,140.0,0.014074584450028531,-39.974998474121094,0.6679,-53.4625015258789,3.0325990114483563,-71.38733978271485,-81.93750762939453,0.0008399999999999519
758323401,0.0402782531298165,,9.000180003600073,0.64718,-52.88750457763672,0.19804317654980547,0.06716,157.34367072582242,0.14781510647812554,0.052900000000000065,0.10674249999999998,0.11197999999999993,0.6453,47.35625076293945,0.5717199999999999,70.0,0.07446680217981339,110.0,0.017902671918229033,-38.76250076293945,0.6473399999999999,-53.0562515258789,2.6509371993578026,-67.49370473225912,-80.3187484741211,0.0008399999999999519
758523114,0.2683545247772098,,3.0000600012000245,0.60622,-58.75000381469727,0.008522898370317257,0.1962200000000001,122.30106443166731,0.2683545247772098,0.10334,0.26818999999999993,0.26818999999999993,0.6039,46.39375305175781,0.1962200000000001,130.0,0.007331483531743287,130.0,0.025891835966472987,-48.0250015258789,0.60654,-58.88125228881836,3.6359663088252065,-72.02214764010522,-79.86875915527344,0.0010000000000000009
758662211,0.12816420827572064,,5.000100002000041,0.8146,-51.71875381469727,0.13738592484377962,0.10978,143.82800459861755,0.2565849039312682,0.08916000000000003,0.18534499999999995,0.19584,0.81218,51.60000228881836,,90.0,0.04236811771988869,130.0,0.028902082482845808,-35.900001525878906,0.86698,-52.84375381469727,2.9483195344253086,-71.516795911287,-83.70000457763672,0.0008799999999999918
758704376,,,1.0000200004000082,0.6481399999999999,-43.45625305175781,0.014655460057228318,,69.68745589256287,,0.0817,,,0.6457200000000001,54.35625457763672,,239.9999847412109,0.09439055621623993,280.0,0.028742384201521632,-35.29375457763672,0.7753,-48.61874771118164,3.1438233839354064,-65.08238474527995,-70.00624847412111,0.0010800000000000811
758763848,,,1.0000200004000082,0.65368,-38.375,0.029310931046207137,,89.21889960765839,,0.06694,,,0.6510400000000001,63.162498474121094,,150.0,0.024248147383332253,190.0,0.032865583757751435,-26.656251907348636,0.70618,-41.92500305175781,3.3260924706687875,-60.08320956759982,-69.51875305175781,0.0010000000000000009
758785576,0.28702373945472903,,5.000100002000041,0.6165200000000001,-56.78750228881836,0.08421219910511395,0.016139999999999932,93.72169524431229,0.5640537364861516,0.05000000000000005,0.18069499999999994,0.20542999999999995,0.6140399999999999,44.45000457763672,,119.99999237060548,0.010517989285290241,170.0,0.02787571307776704,-41.98125457763672,0.6167400000000001,-56.90625381469727,3.3064287419339706,-68.98951721191406,-77.01250457763672,0.0010200000000000207
758816993,0.2886832752987441,,5.000100002000041,0.6715800000000001,-47.568748474121094,0.08879487934586285,0.009999999999999898,100.62484443187714,0.5477925626952979,0.07656000000000007,0.17568499999999995,0.2258100000000001,0.6689,42.08749771118164,0.022260000000000058,150.0,0.03276127204298973,190.0,0.02270358099046416,-39.73125457763672,0.6717000000000001,-47.6875,3.5333826614569004,-69.87472025553386,-77.0562515258789,0.0011800000000000699
758834844,0.08374233620002171,,5.000100002000041,0.71216,-55.45000457763672,0.08629204649636278,0.10678,106.66662454605104,0.2552127403267052,0.07852000000000002,0.18136999999999995,0.1952,0.7093,35.82500457763672,,110.0,0.0185601320117712,160.0,0.04443227702615817,-41.94375228881836,0.71282,-55.80624771118164,3.0987197034759535,-68.11531740076401,-77.23750305175781,0.00116000000000005
758834888,0.08119735089346686,,8.000160003200065,0.6328,-45.89999771118164,0.1715551497864961,0.054299999999999904,141.13648235797882,0.2352865502761411,0.04670000000000008,0.12175999999999998,0.12836000000000006,0.63066,44.275001525878906,,100.0,0.003408263204619289,140.0,0.01860441036128265,-35.79375076293945,0.6775399999999999,-46.68750381469727,2.8378219321765843,-65.37218322753907,-75.80000305175781,0.000920000000000032
758967755,0.38160636906295,,4.000080001600033,0.73402,-49.01250457763672,0.08879487934586283,0.025780000000000025,130.9373825788498,0.6600459630666135,0.08242000000000005,0.2787066666666666,0.35242,0.73132,50.38750076293945,,90.0,0.034920584410429,130.0,0.03564178718637822,-37.181251525878906,0.85146,-54.35625457763672,3.9207172239703785,-69.30845981174046,-79.30000305175781,0.001060000000000061
