,adapt,avg_rate,first_isi,isi_cv,latency,mean_isi,median_isi,stim_amp,threshold_v,peak_v,trough_v,fast_trough_v,adp_v,width,upstroke_downstroke_ratio,peak_t,fast_trough_t,trough_t,rheo_first_isi,v_baseline,rheobase_i,fi_fit_slope,sag,vm_for_sag,input_resistance,tau
692777508.0,0.0014450645210181707,67.00134002680055,0.013740000000000084,0.12960081198499993,0.010199999999999987,0.01488848484848485,0.015340000000000019,290.0,-33.468753814697266,17.625,-55.34375,-55.28125,,0.0004999999999999449,1.5503682528331764,0.5379,0.5391199999999999,0.5391600000000001,0.02079999999999993,-76.49309049333844,249.9999847412109,0.8789779126203876,0.004705381114035846,-88.75000762939453,104.53113168478012,0.005571939999989465
692777680.0,0.26187245590232044,3.0000600012000245,0.005439999999999889,0.26187245590232044,0.019360000000000044,0.007369999999999988,0.007369999999999988,110.0,-38.25000381469727,30.218751907348636,-55.31250381469727,-50.21875381469727,,0.000460000000000127,2.6793052138108844,0.5626800000000001,0.5638000000000001,1.1752,,-71.97506159002131,70.0,0.09018037503607217,0.1642458736896515,-95.90625762939452,197.0313936471939,0.01100436536223055
692783767.0,0.04862741385545073,17.000340006800133,0.01858000000000004,0.4301154519778237,0.024659999999999904,0.05701000000000001,0.054749999999999965,100.0,-36.40625381469727,30.781251907348636,-50.03125381469727,-45.9375,,0.0007200000000000539,3.862881874121962,0.6823999999999999,0.68438,0.7380199999999999,,-71.77779388427734,59.99999618530274,0.30786329485058345,0.028811078518629074,-93.59375762939452,179.37511205673218,0.011376266967963265
692793083.0,0.029592909467982393,38.00076001520031,0.004639999999999978,1.156883122293355,0.010399999999999965,0.02579351351351352,0.015800000000000036,80.0,-37.5,36.4375,-47.9375,-47.78125,,0.000439999999999996,2.4256625795548765,0.5267599999999999,0.52776,0.5278400000000001,0.00648000000000004,-61.186235639784066,40.0,0.27000539351389274,0.07444436848163605,-93.0,252.03123688697812,0.013360837867985805
692793282.0,,2.0000400008000163,0.015659999999999785,0.0,0.010860000000000092,0.015659999999999785,0.015659999999999785,130.0,-36.56250381469727,15.062500953674315,-49.78125,-47.84375,,0.00048000000000003606,2.3776577746272465,0.5287599999999999,0.5301,1.42306,,-66.5391222635905,90.0,0.02111903610222012,0.1496104747056961,-92.78125,231.24998807907104,0.011079503422182096
692794769.0,0.02499006455504824,29.00058001160023,0.01798000000000011,1.0588988625690168,0.024319999999999897,0.026317857142857143,0.018000000000000127,249.9999847412109,-31.937501907348636,18.75,-53.71875381469727,-53.71875381469727,,0.000439999999999996,1.3886699209741808,0.6058999999999999,0.6068,0.6068,0.0593999999999999,-63.147923231124885,210.0,0.7458132088275986,0.022005658596754074,-76.84375,117.96870827674866,0.008124222583591266
692802446.0,-0.00035890334010481577,35.00070001400029,0.02777999999999992,0.10052949642300946,0.052240000000000064,0.02739470588235294,0.027039999999999956,450.0,-29.718751907348636,22.343751907348636,-54.75000381469727,-54.65625381469727,,0.000360000000000138,1.3019230822778498,0.6023000000000001,0.6030399999999999,0.6030800000000001,0.22285999999999986,-70.10099294911261,410.0,0.4746450769524074,0.1371271014213562,-77.84375762939453,59.06248092651367,0.006142015092136366
692808080.0,0.011864647600862713,15.000300006000122,0.014639999999999988,0.14516542641048766,0.028419999999999886,0.017532857142857145,0.01715000000000011,280.0,-28.71875,20.8125,-54.21875381469727,-54.09375381469727,,0.00034000000000000696,1.169682848926317,0.57026,0.5709599999999999,0.57098,,-71.58934974670409,239.9999847412109,0.685551391094201,0.0865778774023056,-86.25000762939453,127.8124898672104,0.010393823776897541
692809544.0,0.0031290413952667784,101.00202004040081,0.00670000000000015,0.12124530724271942,0.006259999999999932,0.0098836,0.010039999999999938,210.0,-23.718751907348636,16.0,-45.875,-45.59375381469727,,0.0005199999999998539,1.4902139333781934,0.5649599999999999,0.5663,0.5666,0.023120000000000033,-62.88442908393012,150.0,1.0196034973744834,0.04872749373316765,-78.78125762939453,152.81249582767487,0.007417767970428844
692821749.0,0.001802842357534547,45.000900018000365,0.007939999999999836,0.11899463272345487,0.006080000000000085,0.007487272727272727,0.007239999999999912,460.0,-21.875001907348636,32.0,-50.90625381469727,-50.78125381469727,,0.000319999999999876,1.1834208540567297,0.5122399999999999,0.5128599999999999,0.5129199999999999,0.009640000000000093,-62.60790481567383,420.0,1.1010995601429858,0.03853827714920044,-71.65625762939453,76.87495648860931,0.005831452642895671
692824134.0,0.004928285407434301,42.00084001680034,0.01733999999999991,0.13490006375324612,0.014539999999999997,0.0238580487804878,0.02395999999999998,350.0,-25.5625,16.843751907348633,-45.96875381469727,-45.46875,,0.0004999999999999449,1.519420822546164,0.5596800000000001,0.56088,0.56138,,-67.15176696777344,300.0,0.6099495487441007,0.01869834028184414,-77.34375762939453,91.09371155500412,0.0065315860318216285
692843780.0,0.0008216685020872468,74.00148002960059,0.012719999999999844,0.06714755329916902,0.012520000000000088,0.013368493150684932,0.013540000000000108,380.0,-25.4375,18.0625,-49.71875381469727,-49.56250381469727,,0.000399999999999956,1.3108349190971431,0.5332399999999999,0.5341,0.5342399999999999,0.01909999999999989,-69.39236831665039,340.0,0.6372972612404594,0.06348124146461487,-81.31250762939453,101.40609741210938,0.007332742560219233
692846027.0,-0.00017183493888360676,45.000900018000365,0.00990000000000002,0.1261911168058415,0.004539999999999989,0.008569545454545453,0.008360000000000034,440.0,-24.062501907348636,22.437501907348636,-50.18750381469727,-49.96875381469727,,0.00042000000000008697,1.2008536904943974,0.79524,0.79606,0.7961600000000001,0.010460000000000136,-61.255624559190544,400.0,1.2350119812789655,0.03064445219933987,-70.43750762939453,85.93755215406418,0.005752125908568725
693009119.0,0.3285144566301095,3.0000600012000245,0.026939999999999964,0.3285144566301095,0.02224000000000004,0.04011999999999993,0.04011999999999993,160.0,-37.3125,22.000001907348636,-52.96875,-52.50000381469727,,0.000660000000000105,2.180100311493304,0.5429999999999999,0.5444399999999999,0.5448,,-72.42956265536222,119.99999237060548,0.2975177886127461,0.07930080592632294,-93.53125,202.50000059604645,0.01307448220675313
693044296.0,0.02565496936731659,16.00032000640013,0.037060000000000086,0.17092750753027405,0.045139999999999965,0.061429333333333336,0.06274000000000003,100.0,-35.687503814697266,43.65625381469727,-54.40625,-54.34375381469727,,0.0005800000000000249,2.01759608786379,0.72828,0.72952,0.72956,0.3655199999999999,-71.22762362162274,59.99999618530274,0.3035774943311497,0.05137718841433525,-94.78125762939452,185.1562112569809,0.019887239145152037
693044826.0,0.07769784172661641,3.0000600012000245,0.02564000000000011,0.07769784172661641,0.014839999999999963,0.027800000000000047,0.027800000000000047,200.0,-49.625,16.90625,-60.50000381469727,-60.40625381469727,,0.0005399999999999848,2.087314626410037,0.5285,0.5297799999999999,0.5298799999999999,0.056860000000000126,-75.78458997938368,160.0,0.057858301556837285,0.03545190021395683,-93.21875,162.34374046325684,0.014897067761267263
693061554.0,0.03751716642176263,15.000300006000122,0.0317400000000001,0.28592839005854714,0.044499999999999984,0.06476142857142858,0.06794999999999995,119.99999237060548,-40.40625381469727,37.25,-53.37500381469727,-53.21875381469727,-49.90625381469727,0.0005199999999998539,2.0581521995303165,0.6148399999999999,0.6159999999999999,0.6161000000000001,0.2751800000000002,-69.61511484781903,80.0,0.26786249536300577,0.2320804893970489,-96.15625762939452,233.7498366832733,0.0246813482509014
