upstroke_downstroke_ratio,2.9484995140903276,3.568064211938271,3.151723473966782,1.2731528906068448,1.8036808265575837,3.561794555704481,2.1652688692093243,1.9752027694464518,2.485029666473414,1.8830858637229935,1.6782140559656171,3.865378500430331,1.344879635397052,4.057018376785431,2.5048573927114455,1.3822036604755987,2.564894789554128,3.2443415924632295,2.1762506791688554,1.8488860615031655,3.6615263295105875,3.501689756140889
peak_t,0.62262,0.53552,0.5916999999999999,0.5064599999999999,0.5552600000000001,0.6445000000000001,0.64986,0.5649000000000001,0.5862,0.7084400000000001,0.8226,0.5751000000000001,0.50564,0.60344,0.66152,0.5648,0.53956,0.58936,0.5985,0.6570400000000001,0.55738,0.55126
fast_trough_t,0.62418,0.5378399999999999,0.5945,0.5070999999999999,0.55626,0.64892,0.6514800000000001,0.56642,0.5889,0.70962,0.82382,0.5771200000000001,0.50644,0.60594,0.66272,0.5657,0.54116,0.59106,0.60074,0.6591,0.55916,0.55322
trough_t,0.8892800000000001,0.5662799999999999,0.5949599999999999,0.5071399999999999,0.5563799999999999,0.65296,0.65164,0.56658,0.59018,0.70968,0.8248800000000001,0.59092,0.50648,0.62748,0.6628200000000001,0.5657800000000001,0.54848,0.59164,0.6013200000000001,0.6592,0.57138,0.83318
rheo_first_isi,,0.13335999999999992,0.12556000000000012,,,,,,0.16099999999999992,,,0.31422000000000005,,0.17268000000000006,0.2568600000000001,0.04061999999999999,0.08411999999999997,0.07806000000000002,,,,
v_baseline,-72.28368595668248,-69.95648193359375,-54.33053843180338,-82.25457273210797,-62.71618437767029,-59.971810427579015,-68.46551377432687,-64.62153758173403,-66.50067784236028,-70.99869575500489,-71.9748868075284,-68.13135477701823,-67.23536512586806,-65.31756690696433,-59.85839853788677,-72.07518319522633,-65.15217880975632,-70.36400658743722,-72.02533776419503,-74.08504340762184,-70.15062268575032,-71.70487043592665
rheobase_i,40.0,50.0,10.0,249.99998474121094,70.0,130.0,100.0,40.0,29.999998092651367,70.0,380.0,59.999996185302734,440.0,40.0,29.999998092651367,170.0,150.0,29.999998092651367,50.0,70.0,59.999996185302734,110.0
fi_fit_slope,0.03788927562855532,0.34838287614148583,0.0055363766043485104,1.4071037841220881,0.4247689297865126,0.26846118051329804,0.43074558264183865,0.1480922711449355,0.29756808900435927,0.282120276294537,0.8838204100456118,0.11959513039396524,1.207989116940394,0.4171228865822345,0.005011194957841811,0.6145281215963979,0.24438586583871252,0.6032186688662838,0.4432407356413339,0.13992354577458882,0.2490946697018936,0.06364573750071165
sag,0.30698490142822266,0.0834733098745346,0.011310024186968803,0.05336350202560425,0.23206399381160736,0.03776686266064644,0.1866205930709839,0.07267994433641434,0.020118754357099533,0.07637888193130493,0.028769133612513542,0.01343401987105608,0.009369627572596073,0.04556822031736374,0.06326458603143692,0.004899072460830212,0.030649783089756966,0.04009401053190231,0.09347967058420181,0.052901752293109894,0.10682705789804459,0.10825245082378387
vm_for_sag,-100.5,-100.84375762939453,-90.21875,-96.34375762939453,-95.59375762939453,-68.65000915527344,-87.11250305175781,-98.57500457763672,-97.19999694824219,-86.4000015258789,-77.5374984741211,-92.98124694824219,-78.93125915527344,-98.86249542236328,-88.86250305175781,-86.10624694824219,-82.69999694824219,-98.95625305175781,-100.13750457763672,-100.4625015258789,-103.0625,-90.4749984741211
input_resistance,299.348920583725,270.78139781951904,239.5312488079071,79.21870797872543,293.93383860588074,115.18760025501251,222.81263768672943,405.62501549720764,334.81746912002563,220.05194425582886,70.3125,357.343465089798,100.70313513278961,289.4298732280731,234.2812418937683,109.60943251848221,163.09386491775513,259.13727283477783,356.67288303375244,180.70150911808014,338.687539100647,166.00017249584198
tau,0.016284687267086442,0.011044580999252068,0.018165566016805555,0.007594869162573384,0.025689734672267588,0.009463558939664855,0.02664470349845257,0.023660095005478086,0.023281470151432854,0.02601033503175706,0.005316754793287122,0.017063512552974777,0.008562353621616834,0.01252560339465496,0.03770201433936703,0.007757466651585376,0.010573291312972875,0.011321997270549049,0.02381501844000343,0.023751070272971644,0.019223852713408658,0.010176426571599177
